state,fire_year,month,cause_class,n
WA,2002,7,Natural,168
WA,2002,8,Human,253
WA,2002,8,Missing data/not specified/undetermined,1
WA,2002,8,Natural,191
WA,2002,9,Human,121
WA,2002,9,Natural,26
WA,2002,10,Human,146
WA,2002,10,Natural,2
WA,2002,11,Human,50
WA,2002,12,Human,1
WA,2003,1,Human,4
WA,2003,2,Human,4
WA,2003,3,Human,10
WA,2003,4,Human,16
WA,2003,4,Missing data/not specified/undetermined,1
WA,2003,5,Human,57
WA,2003,5,Natural,6
WA,2003,6,Human,178
WA,2003,6,Missing data/not specified/undetermined,2
WA,2003,6,Natural,36
WA,2003,7,Human,408
WA,2003,7,Missing data/not specified/undetermined,3
WA,2003,7,Natural,21
WA,2003,8,Human,199
WA,2003,8,Natural,278
WA,2003,9,Human,104
WA,2003,9,Natural,28
WA,2003,10,Human,63
WA,2003,10,Natural,2
WA,2003,11,Human,12
WA,2003,12,Human,1
WA,2004,2,Human,2
WA,2004,3,Human,32
WA,2004,3,Missing data/not specified/undetermined,2
WA,2004,4,Human,94
WA,2004,4,Missing data/not specified/undetermined,1
WA,2004,4,Natural,6
WA,2004,5,Human,66
WA,2004,5,Missing data/not specified/undetermined,4
WA,2004,5,Natural,39
WA,2004,6,Human,99
WA,2004,6,Missing data/not specified/undetermined,7
WA,2004,6,Natural,194
WA,2004,7,Human,280
WA,2004,7,Missing data/not specified/undetermined,22
WA,2004,7,Natural,148
WA,2004,8,Human,141
WA,2004,8,Missing data/not specified/undetermined,4
WA,2004,8,Natural,321
WA,2004,9,Human,52
WA,2004,9,Missing data/not specified/undetermined,2
WA,2004,9,Natural,19
WA,2004,10,Human,44
WA,2004,10,Missing data/not specified/undetermined,1
WA,2004,11,Human,10
WA,2004,12,Human,1
WA,2005,2,Human,19
WA,2005,2,Missing data/not specified/undetermined,1
WA,2005,3,Human,57
WA,2005,3,Missing data/not specified/undetermined,1
WA,2005,3,Natural,1
WA,2005,4,Human,37
WA,2005,4,Natural,2
WA,2005,5,Human,34
WA,2005,5,Missing data/not specified/undetermined,2
WA,2005,5,Natural,9
WA,2005,6,Human,70
WA,2005,6,Missing data/not specified/undetermined,7
WA,2005,6,Natural,38
WA,2005,7,Human,203
WA,2005,7,Missing data/not specified/undetermined,19
WA,2005,7,Natural,15
WA,2005,8,Human,262
WA,2005,8,Missing data/not specified/undetermined,15
WA,2005,8,Natural,88
WA,2005,9,Human,141
WA,2005,9,Missing data/not specified/undetermined,15
WA,2005,9,Natural,14
WA,2005,10,Human,31
WA,2005,10,Natural,3
WA,2005,11,Human,2
WA,2005,12,Human,3
WA,2006,1,Human,1
WA,2006,2,Human,16
WA,2006,2,Missing data/not specified/undetermined,2
WA,2006,3,Human,9
WA,2006,3,Missing data/not specified/undetermined,1
WA,2006,4,Human,43
WA,2006,4,Missing data/not specified/undetermined,1
WA,2006,4,Natural,2
WA,2006,5,Human,133
WA,2006,5,Missing data/not specified/undetermined,3
WA,2006,5,Natural,15
WA,2006,6,Human,77
WA,2006,6,Missing data/not specified/undetermined,12
WA,2006,6,Natural,13
WA,2006,7,Human,315
WA,2006,7,Missing data/not specified/undetermined,53
WA,2006,7,Natural,149
WA,2006,8,Human,260
WA,2006,8,Missing data/not specified/undetermined,45
WA,2006,8,Natural,113
WA,2006,9,Human,149
WA,2006,9,Missing data/not specified/undetermined,38
WA,2006,9,Natural,31
WA,2006,10,Human,73
WA,2006,10,Missing data/not specified/undetermined,14
WA,2006,10,Natural,1
WA,2006,11,Human,4
WA,2006,11,Missing data/not specified/undetermined,4
WA,2007,1,Human,2
WA,2007,2,Human,1
WA,2007,3,Human,29
WA,2007,4,Human,54
WA,2007,5,Human,92
WA,2007,5,Missing data/not specified/undetermined,1
WA,2007,5,Natural,23
WA,2007,6,Human,148
WA,2007,6,Missing data/not specified/undetermined,12
WA,2007,6,Natural,33
WA,2007,7,Human,329
WA,2007,7,Missing data/not specified/undetermined,13
WA,2007,7,Natural,145
WA,2007,8,Human,191
WA,2007,8,Missing data/not specified/undetermined,6
WA,2007,8,Natural,43
WA,2007,9,Human,118
WA,2007,9,Missing data/not specified/undetermined,1
WA,2007,9,Natural,19
WA,2007,10,Human,25
WA,2007,10,Missing data/not specified/undetermined,1
WA,2007,11,Human,15
WA,2007,12,Human,1
WA,2008,2,Human,3
WA,2008,2,Natural,1
WA,2008,3,Human,14
WA,2008,4,Human,46
WA,2008,5,Human,97
WA,2008,5,Missing data/not specified/undetermined,1
WA,2008,5,Natural,2
WA,2008,6,Human,121
WA,2008,6,Missing data/not specified/undetermined,3
WA,2008,6,Natural,50
WA,2008,7,Human,289
WA,2008,7,Missing data/not specified/undetermined,1
WA,2008,7,Natural,172
WA,2008,8,Human,173
WA,2008,8,Missing data/not specified/undetermined,4
WA,2008,8,Natural,310
WA,2008,9,Human,113
WA,2008,9,Missing data/not specified/undetermined,1
WA,2008,9,Natural,4
WA,2008,10,Human,78
WA,2008,10,Missing data/not specified/undetermined,2
WA,2008,11,Human,5
WA,2009,1,Human,2
WA,2009,2,Human,6
WA,2009,3,Human,18
WA,2009,3,Missing data/not specified/undetermined,1
WA,2009,4,Human,65
WA,2009,4,Natural,1
WA,2009,5,Human,80
WA,2009,5,Missing data/not specified/undetermined,1
WA,2009,5,Natural,2
WA,2009,6,Human,147
WA,2009,6,Missing data/not specified/undetermined,5
WA,2009,6,Natural,105
WA,2009,7,Human,358
WA,2009,7,Missing data/not specified/undetermined,3
WA,2009,7,Natural,525
WA,2009,8,Human,210
WA,2009,8,Missing data/not specified/undetermined,1
WA,2009,8,Natural,169
WA,2009,9,Human,131
WA,2009,9,Natural,99
WA,2009,10,Human,60
WA,2009,10,Natural,4
WA,2009,11,Human,5
WA,2009,12,Human,2
WA,2010,1,Human,2
WA,2010,2,Human,3
WA,2010,3,Human,18
WA,2010,4,Human,35
WA,2010,4,Natural,1
WA,2010,5,Human,38
WA,2010,5,Missing data/not specified/undetermined,1
WA,2010,5,Natural,8
WA,2010,6,Human,48
WA,2010,6,Missing data/not specified/undetermined,3
WA,2010,6,Natural,11
WA,2010,7,Human,224
WA,2010,7,Missing data/not specified/undetermined,7
WA,2010,7,Natural,153
WA,2010,8,Human,236
WA,2010,8,Missing data/not specified/undetermined,11
WA,2010,8,Natural,143
WA,2010,9,Human,62
WA,2010,9,Missing data/not specified/undetermined,2
WA,2010,9,Natural,6
WA,2010,10,Human,28
WA,2010,11,Human,6
WA,2010,11,Missing data/not specified/undetermined,1
WA,2011,1,Human,1
WA,2011,2,Human,2
WA,2011,3,Human,8
WA,2011,4,Human,27
WA,2011,5,Human,22
WA,2011,5,Missing data/not specified/undetermined,1
WA,2011,5,Natural,4
WA,2011,6,Human,59
WA,2011,6,Missing data/not specified/undetermined,1
WA,2011,6,Natural,7
WA,2011,7,Human,231
WA,2011,7,Missing data/not specified/undetermined,6
WA,2011,7,Natural,38
WA,2011,8,Human,280
WA,2011,8,Missing data/not specified/undetermined,3
WA,2011,8,Natural,35
WA,2011,9,Human,210
WA,2011,9,Missing data/not specified/undetermined,1
WA,2011,9,Natural,13
WA,2011,10,Human,42
WA,2011,10,Natural,5
WA,2011,11,Human,26
WA,2011,12,Human,7
WA,2012,1,Human,1
WA,2012,2,Human,9
WA,2012,3,Human,19
WA,2012,4,Human,74
WA,2012,4,Natural,4
WA,2012,5,Human,88
WA,2012,5,Missing data/not specified/undetermined,1
WA,2012,6,Human,70
WA,2012,6,Missing data/not specified/undetermined,1
WA,2012,6,Natural,16
WA,2012,7,Human,176
WA,2012,7,Missing data/not specified/undetermined,1
WA,2012,7,Natural,165
WA,2012,8,Human,242
WA,2012,8,Missing data/not specified/undetermined,6
WA,2012,8,Natural,64
WA,2012,9,Human,203
WA,2012,9,Missing data/not specified/undetermined,4
WA,2012,9,Natural,181
WA,2012,10,Human,93
WA,2012,10,Missing data/not specified/undetermined,2
WA,2012,10,Natural,6
WA,2012,11,Human,3
WA,2013,1,Human,3
WA,2013,2,Human,1
WA,2013,3,Human,19
WA,2013,3,Natural,2
WA,2013,4,Human,43
WA,2013,5,Human,73
WA,2013,5,Missing data/not specified/undetermined,1
WA,2013,5,Natural,10
WA,2013,6,Human,94
WA,2013,6,Missing data/not specified/undetermined,3
WA,2013,6,Natural,29
WA,2013,7,Human,301
WA,2013,7,Missing data/not specified/undetermined,8
WA,2013,7,Natural,75
WA,2013,8,Human,184
WA,2013,8,Missing data/not specified/undetermined,6
WA,2013,8,Natural,275
WA,2013,9,Human,66
WA,2013,9,Missing data/not specified/undetermined,1
WA,2013,9,Natural,127
WA,2013,10,Human,38
WA,2013,10,Missing data/not specified/undetermined,3
WA,2013,10,Natural,3
WA,2013,11,Human,10
WA,2013,12,Human,3
WA,2014,1,Human,6
WA,2014,2,Human,4
WA,2014,3,Human,31
WA,2014,3,Natural,1
WA,2014,4,Human,88
WA,2014,4,Missing data/not specified/undetermined,1
WA,2014,5,Human,60
WA,2014,5,Natural,8
WA,2014,6,Human,135
WA,2014,6,Missing data/not specified/undetermined,2
WA,2014,6,Natural,41
WA,2014,7,Human,305
WA,2014,7,Missing data/not specified/undetermined,3
WA,2014,7,Natural,146
WA,2014,8,Human,205
WA,2014,8,Missing data/not specified/undetermined,3
WA,2014,8,Natural,278
WA,2014,9,Human,171
WA,2014,9,Missing data/not specified/undetermined,1
WA,2014,9,Natural,13
WA,2014,10,Human,55
WA,2014,11,Human,10
WA,2015,2,Human,28
WA,2015,2,Natural,1
WA,2015,3,Human,53
WA,2015,3,Natural,1
WA,2015,4,Human,56
WA,2015,4,Missing data/not specified/undetermined,1
WA,2015,4,Natural,2
WA,2015,5,Human,81
WA,2015,5,Natural,43
WA,2015,6,Human,233
WA,2015,6,Missing data/not specified/undetermined,2
WA,2015,6,Natural,67
WA,2015,7,Human,376
WA,2015,7,Missing data/not specified/undetermined,3
WA,2015,7,Natural,164
WA,2015,8,Human,271
WA,2015,8,Natural,186
WA,2015,9,Human,96
WA,2015,9,Natural,6
WA,2015,10,Human,63
WA,2015,11,Human,7
WA,2015,11,Natural,1
WA,2016,2,Human,4
WA,2016,3,Human,20
WA,2016,4,Human,60
WA,2016,4,Natural,1
WA,2016,5,Human,123
WA,2016,5,Natural,4
WA,2016,6,Human,165
WA,2016,6,Missing data/not specified/undetermined,1
WA,2016,6,Natural,19
WA,2016,7,Human,279
WA,2016,7,Natural,81
WA,2016,8,Human,294
WA,2016,8,Missing data/not specified/undetermined,5
WA,2016,8,Natural,44
WA,2016,9,Human,132
WA,2016,9,Missing data/not specified/undetermined,1
WA,2016,9,Natural,6
WA,2016,10,Human,21
WA,2016,10,Natural,3
WA,2016,11,Human,1
WA,2017,1,Human,3
WA,2017,2,Human,1
WA,2017,3,Human,2
WA,2017,4,Human,16
WA,2017,5,Human,57
WA,2017,5,Natural,7
WA,2017,6,Human,155
WA,2017,6,Missing data/not specified/undetermined,2
WA,2017,6,Natural,32
WA,2017,7,Human,380
WA,2017,7,Missing data/not specified/undetermined,6
WA,2017,7,Natural,47
WA,2017,8,Human,292
WA,2017,8,Missing data/not specified/undetermined,8
WA,2017,8,Natural,45
WA,2017,9,Human,183
WA,2017,9,Missing data/not specified/undetermined,1
WA,2017,9,Natural,1
WA,2017,10,Human,96
WA,2017,11,Human,7
WA,2017,12,Human,2
WA,2018,2,Human,6
WA,2018,3,Human,38
WA,2018,4,Human,62
WA,2018,5,Human,116
WA,2018,5,Natural,10
WA,2018,6,Human,204
WA,2018,6,Missing data/not specified/undetermined,4
WA,2018,6,Natural,65
WA,2018,7,Human,472
WA,2018,7,Missing data/not specified/undetermined,1
WA,2018,7,Natural,57
WA,2018,8,Human,236
WA,2018,8,Missing data/not specified/undetermined,2
WA,2018,8,Natural,105
WA,2018,9,Human,146
WA,2018,9,Missing data/not specified/undetermined,2
WA,2018,9,Natural,38
WA,2018,10,Human,83
WA,2018,10,Natural,3
WA,2018,11,Human,16
WA,2018,12,Human,5
WA,2019,1,Human,2
WA,2019,2,Human,2
WA,2019,3,Human,83
WA,2019,3,Natural,2
WA,2019,4,Human,84
WA,2019,4,Natural,2
WA,2019,5,Human,108
WA,2019,5,Natural,16
WA,2019,6,Human,198
WA,2019,6,Missing data/not specified/undetermined,2
WA,2019,6,Natural,37
WA,2019,7,Human,245
WA,2019,7,Missing data/not specified/undetermined,2
WA,2019,7,Natural,151
WA,2019,8,Human,204
WA,2019,8,Natural,106
WA,2019,9,Human,75
WA,2019,9,Natural,81
WA,2019,10,Human,43
WA,2019,10,Natural,1
WA,2019,11,Human,18
