state,fire_year,size_class,cause_class,n,acres
HI,2019,E,Human,2,905.0
HI,2019,E,Missing data/not specified/undetermined,1,931.0
HI,2019,F,Human,2,6250.0
HI,2019,G,Human,2,16858.0
HI,2020,A,Human,2,0.11
HI,2020,B,Human,2,5.05
HI,2020,C,Human,1,20.3
HI,2020,D,Human,1,105.0
HI,2020,E,Human,1,827.0
HI,2020,F,Human,1,4300.0
IA,1992,B,Human,3,5.3
IA,1992,C,Human,2,80.0
IA,1993,A,Missing data/not specified/undetermined,2,0.2
IA,1993,B,Human,1,5.0
IA,1993,B,Missing data/not specified/undetermined,1,0.5
IA,1993,C,Human,2,25.0
IA,1994,B,Human,1,0.5
IA,1994,C,Human,4,104.9
IA,1995,B,Human,4,11.4
IA,1995,C,Human,2,46.0
IA,1996,B,Human,15,50.3
IA,1996,C,Human,11,543.0
IA,1996,D,Human,1,100.0
IA,1996,E,Human,1,333.1
IA,1997,B,Human,7,13.0
IA,1997,C,Human,3,80.0
IA,1998,C,Human,3,70.0
IA,1999,A,Human,2,0.2
IA,1999,B,Human,9,22.0
IA,1999,B,Missing data/not specified/undetermined,1,4.0
IA,1999,C,Human,7,309.4
IA,1999,D,Missing data/not specified/undetermined,1,100.0
IA,2000,A,Human,1,0.2
IA,2000,B,Human,7,12.5
IA,2000,B,Missing data/not specified/undetermined,1,5.0
IA,2000,C,Human,1,12.0
IA,2000,C,Missing data/not specified/undetermined,5,185.0
IA,2000,D,Missing data/not specified/undetermined,3,688.0
IA,2000,E,Missing data/not specified/undetermined,1,832.0
IA,2001,A,Human,2,0.2
IA,2001,B,Human,6,14.8
IA,2001,C,Human,2,70.0
IA,2002,A,Human,11,1.3
IA,2002,A,Missing data/not specified/undetermined,10,1.1
IA,2002,B,Human,20,40.4
IA,2002,B,Missing data/not specified/undetermined,4,11.2
IA,2002,C,Human,3,87.0
IA,2002,C,Missing data/not specified/undetermined,2,25.0
IA,2002,D,Human,1,101.0
IA,2003,A,Human,4,0.4
IA,2003,A,Missing data/not specified/undetermined,4,0.5
IA,2003,B,Human,22,38.1
IA,2003,B,Missing data/not specified/undetermined,6,29.0
IA,2003,C,Human,3,119.0
IA,2003,C,Missing data/not specified/undetermined,6,146.0
IA,2003,D,Human,2,350.0
IA,2003,E,Human,1,630.0
IA,2003,E,Missing data/not specified/undetermined,1,820.0
IA,2003,F,Human,1,1200.0
IA,2004,A,Human,7,1.0
IA,2004,A,Missing data/not specified/undetermined,1,0.1
IA,2004,B,Human,27,69.0
IA,2004,B,Missing data/not specified/undetermined,3,16.3
IA,2004,C,Human,7,220.0
IA,2004,C,Missing data/not specified/undetermined,1,20.0
IA,2004,C,Natural,1,59.1
IA,2004,D,Human,2,325.0
IA,2004,E,Human,1,400.0
IA,2005,A,Human,1,0.2
IA,2005,A,Missing data/not specified/undetermined,3,0.4
IA,2005,B,Human,17,36.0
IA,2005,B,Missing data/not specified/undetermined,4,5.5
IA,2005,C,Human,2,122.0
IA,2005,C,Missing data/not specified/undetermined,3,138.0
IA,2005,D,Human,1,200.0
IA,2005,E,Human,1,800.0
IA,2005,F,Human,2,5200.0
IA,2006,A,Human,3,0.4
IA,2006,A,Missing data/not specified/undetermined,50,8.9
IA,2006,B,Human,6,12.9
IA,2006,B,Missing data/not specified/undetermined,263,610.83
IA,2006,C,Human,2,37.0
IA,2006,C,Missing data/not specified/undetermined,107,2575.0
IA,2006,D,Missing data/not specified/undetermined,8,1070.0
IA,2006,E,Missing data/not specified/undetermined,3,1056.0
IA,2007,A,Human,2,0.30000000000000004
IA,2007,A,Missing data/not specified/undetermined,24,3.243
IA,2007,B,Human,3,4.2
IA,2007,B,Missing data/not specified/undetermined,95,168.8
IA,2007,C,Human,1,50.0
IA,2007,C,Missing data/not specified/undetermined,17,465.0
IA,2007,D,Missing data/not specified/undetermined,1,150.0
IA,2008,A,Missing data/not specified/undetermined,19,1.84
IA,2008,B,Human,7,25.5
IA,2008,B,Missing data/not specified/undetermined,85,180.1
IA,2008,C,Human,1,25.0
IA,2008,C,Missing data/not specified/undetermined,37,1056.0
IA,2008,D,Missing data/not specified/undetermined,2,400.0
IA,2009,A,Missing data/not specified/undetermined,21,2.702
IA,2009,B,Human,22,64.6
IA,2009,B,Missing data/not specified/undetermined,468,1064.65
IA,2009,C,Human,6,210.0
IA,2009,C,Missing data/not specified/undetermined,172,4696.0
IA,2009,D,Missing data/not specified/undetermined,12,1510.0
IA,2009,E,Missing data/not specified/undetermined,1,401.0
IA,2010,A,Human,1,0.1
IA,2010,A,Missing data/not specified/undetermined,21,3.083
IA,2010,B,Human,2,5.0
IA,2010,B,Missing data/not specified/undetermined,114,261.75
IA,2010,C,Human,1,12.0
IA,2010,C,Missing data/not specified/undetermined,54,1345.0
IA,2010,D,Human,1,155.0
IA,2010,D,Missing data/not specified/undetermined,5,623.0
IA,2011,A,Human,1,0.2
IA,2011,A,Missing data/not specified/undetermined,46,4.1325
IA,2011,B,Human,6,8.6
IA,2011,B,Missing data/not specified/undetermined,261,633.5
IA,2011,C,Human,2,20.0
IA,2011,C,Missing data/not specified/undetermined,106,3129.0
IA,2011,D,Human,3,580.0
IA,2011,D,Missing data/not specified/undetermined,11,1662.0
IA,2011,E,Missing data/not specified/undetermined,3,1424.0
IA,2012,A,Human,50,6.521
IA,2012,B,Human,298,683.88
IA,2012,B,Missing data/not specified/undetermined,8,11.5
IA,2012,B,Natural,5,2.5
IA,2012,C,Human,86,2040.6
IA,2012,C,Missing data/not specified/undetermined,3,54.0
IA,2012,D,Human,5,685.0
IA,2012,D,Natural,1,100.0
IA,2012,E,Human,1,400.0
IA,2013,A,Human,26,3.49
IA,2013,A,Natural,3,0.03
IA,2013,B,Human,154,335.8
IA,2013,C,Human,55,1578.0
IA,2013,C,Missing data/not specified/undetermined,2,160.0
IA,2013,D,Human,3,340.0
IA,2014,A,Human,40,5.81
IA,2014,A,Natural,1,0.01
IA,2014,B,Human,352,913.55
IA,2014,C,Human,121,3303.5
IA,2014,C,Natural,1,20.0
IA,2014,D,Human,21,3120.0
IA,2014,D,Natural,1,100.0
IA,2014,E,Human,5,2060.0
IA,2014,F,Human,1,1000.0
IA,2015,A,Human,36,6.1601
IA,2015,A,Missing data/not specified/undetermined,1,0.1
IA,2015,A,Natural,1,0.1
IA,2015,B,Human,288,759.56
IA,2015,B,Missing data/not specified/undetermined,2,7.5
IA,2015,B,Natural,2,1.0
IA,2015,C,Human,158,4624.13
IA,2015,C,Missing data/not specified/undetermined,1,15.0
IA,2015,D,Human,19,2790.7200000000003
IA,2015,E,Human,8,4210.0
IA,2015,F,Human,1,1500.0
IA,2016,A,Human,21,3.74
IA,2016,B,Human,110,237.75
IA,2016,B,Missing data/not specified/undetermined,1,0.5
IA,2016,B,Natural,1,2.0
IA,2016,C,Human,30,822.0
IA,2016,C,Missing data/not specified/undetermined,2,33.2
IA,2016,C,Natural,1,20.0
IA,2016,D,Human,1,250.0
IA,2017,A,Human,47,7.63
IA,2017,A,Missing data/not specified/undetermined,2,0.2
IA,2017,A,Natural,2,0.2
IA,2017,B,Human,242,528.71
IA,2017,B,Missing data/not specified/undetermined,2,9.6
IA,2017,B,Natural,2,2.0
IA,2017,C,Human,88,3119.3
IA,2017,C,Missing data/not specified/undetermined,3,76.2
IA,2017,D,Human,11,1450.0
IA,2017,E,Human,3,1680.0
IA,2018,A,Human,28,4.89
IA,2018,B,Human,257,602.76
IA,2018,B,Missing data/not specified/undetermined,1,9.0
IA,2018,B,Natural,1,2.0
IA,2018,C,Human,86,2588.45
IA,2018,C,Natural,1,90.0
IA,2018,D,Human,9,1373.0
IA,2018,D,Missing data/not specified/undetermined,1,165.0
IA,2018,E,Human,7,2933.0
IA,2018,E,Natural,1,300.0
IA,2019,A,Human,24,4.21
IA,2019,A,Missing data/not specified/undetermined,1,0.1
IA,2019,B,Human,94,202.43
IA,2019,B,Missing data/not specified/undetermined,2,4.5
IA,2019,C,Human,41,1108.7
IA,2019,C,Missing data/not specified/undetermined,1,39.9
IA,2019,D,Human,2,300.0
IA,2019,E,Human,1,328.7
IA,2020,A,Human,47,7.15
IA,2020,A,Missing data/not specified/undetermined,1,0.1
IA,2020,A,Natural,1,0.1
IA,2020,B,Human,241,654.9
IA,2020,C,Human,111,3619.0
IA,2020,C,Missing data/not specified/undetermined,1,30.0
IA,2020,D,Human,8,1097.0
IA,2020,E,Human,2,954.0
ID,1992,A,Human,282,32.300000000000004
ID,1992,A,Natural,1021,113.4
ID,1992,B,Human,212,430.7
ID,1992,B,Natural,384,587.3
ID,1992,C,Human,63,2597.4
ID,1992,C,Natural,86,2887.8
ID,1992,D,Human,26,4396.0
ID,1992,D,Natural,33,5001.0
ID,1992,E,Human,18,10527.0
ID,1992,E,Natural,23,13651.0
ID,1992,F,Human,9,14911.0
ID,1992,F,Natural,17,36812.0
ID,1992,G,Human,2,18275.0
ID,1992,G,Natural,19,574437.0
ID,1993,A,Human,155,16.900000000000002
ID,1993,A,Natural,362,39.400000000000006
ID,1993,B,Human,90,197.8
ID,1993,B,Natural,43,65.6
ID,1993,C,Human,28,887.5
ID,1993,C,Natural,7,185.0
ID,1993,D,Human,6,1152.0
ID,1993,D,Natural,1,205.0
ID,1993,E,Human,1,421.0
ID,1993,E,Missing data/not specified/undetermined,1,840.0
ID,1993,E,Natural,3,1162.0
ID,1993,F,Human,1,2806.0
ID,1994,A,Human,343,38.1
ID,1994,A,Missing data/not specified/undetermined,4,0.5
ID,1994,A,Natural,1572,179.10000000000002
ID,1994,B,Human,242,522.7
ID,1994,B,Natural,832,1156.2
ID,1994,C,Human,76,2579.7
ID,1994,C,Natural,98,3414.2
ID,1994,D,Human,27,4586.0
ID,1994,D,Natural,37,6795.7
ID,1994,E,Human,26,15055.0
ID,1994,E,Missing data/not specified/undetermined,1,943.0
ID,1994,E,Natural,25,13878.2
ID,1994,F,Human,10,20418.2
ID,1994,F,Natural,24,52515.0
ID,1994,G,Human,5,87549.0
ID,1994,G,Natural,14,519399.0
ID,1995,A,Human,187,21.0
ID,1995,A,Missing data/not specified/undetermined,1,0.1
ID,1995,A,Natural,717,79.7
ID,1995,B,Human,134,262.1
ID,1995,B,Natural,189,270.8
ID,1995,C,Human,50,1907.8
ID,1995,C,Natural,38,1287.6
ID,1995,D,Human,22,3860.0
ID,1995,D,Missing data/not specified/undetermined,1,218.0
ID,1995,D,Natural,19,3098.6
ID,1995,E,Human,20,11755.5
ID,1995,E,Natural,17,8687.0
ID,1995,F,Human,10,18925.0
ID,1995,F,Natural,18,44653.0
ID,1995,G,Human,3,33435.0
ID,1995,G,Natural,6,140220.0
ID,1996,A,Human,237,26.200000000000003
ID,1996,A,Missing data/not specified/undetermined,1,0.1
ID,1996,A,Natural,828,95.2
ID,1996,B,Human,224,468.9
ID,1996,B,Missing data/not specified/undetermined,1,6.1
ID,1996,B,Natural,324,558.3
ID,1996,C,Human,88,3203.7
ID,1996,C,Natural,62,2507.6
ID,1996,D,Human,39,6369.4
ID,1996,D,Natural,38,6823.0
ID,1996,E,Human,29,15937.0
ID,1996,E,Natural,28,15450.9
ID,1996,F,Human,16,28165.0
ID,1996,F,Natural,33,75090.0
ID,1996,G,Human,9,137049.0
ID,1996,G,Natural,17,604909.5
ID,1997,A,Human,143,16.0
ID,1997,A,Natural,503,56.5
ID,1997,B,Human,114,224.0
ID,1997,B,Natural,223,335.5
ID,1997,C,Human,56,2082.5
ID,1997,C,Natural,34,1264.5
ID,1997,D,Human,16,2765.1
ID,1997,D,Natural,14,2700.0
ID,1997,E,Human,7,3839.0
ID,1997,E,Natural,10,4869.3
ID,1997,F,Human,3,3896.0
ID,1997,F,Natural,6,11647.0
ID,1997,G,Human,1,9207.0
ID,1998,A,Human,205,22.700000000000003
ID,1998,A,Natural,896,102.4
ID,1998,B,Human,130,274.1
ID,1998,B,Natural,334,535.4
ID,1998,C,Human,41,1470.7
ID,1998,C,Natural,65,2361.1
ID,1998,D,Human,11,1732.6
ID,1998,D,Natural,26,4418.2
ID,1998,E,Human,5,2792.9
ID,1998,E,Natural,16,10577.5
ID,1998,F,Human,4,7408.7
ID,1998,F,Natural,18,44362.7
ID,1998,G,Human,2,18512.5
ID,1998,G,Natural,5,56727.8
ID,1999,A,Human,309,35.75
ID,1999,A,Missing data/not specified/undetermined,1,0.2
ID,1999,A,Natural,782,89.30000000000001
ID,1999,B,Human,262,576.31
ID,1999,B,Natural,267,404.46
ID,1999,C,Human,99,3543.3
ID,1999,C,Missing data/not specified/undetermined,1,15.0
ID,1999,C,Natural,40,1776.0
ID,1999,D,Human,30,5596.5
ID,1999,D,Natural,28,5099.8
ID,1999,E,Human,25,13481.7
ID,1999,E,Natural,27,12911.0
ID,1999,F,Human,14,33881.9
ID,1999,F,Natural,19,41932.9
ID,1999,G,Human,2,51307.3
ID,1999,G,Natural,9,245534.3
ID,2000,A,Human,255,29.580000000000002
ID,2000,A,Natural,632,74.7
ID,2000,B,Human,180,396.5
ID,2000,B,Missing data/not specified/undetermined,1,5.0
ID,2000,B,Natural,339,626.5
ID,2000,C,Human,57,2246.5
ID,2000,C,Missing data/not specified/undetermined,1,29.0
ID,2000,C,Natural,82,3137.1
ID,2000,D,Human,25,4184.8
ID,2000,D,Natural,39,6964.4
ID,2000,E,Human,16,8755.9
ID,2000,E,Natural,23,12996.9
ID,2000,F,Human,15,36362.7
ID,2000,F,Natural,42,89462.2
ID,2000,G,Human,4,57289.9
ID,2000,G,Natural,38,1128224.8
ID,2001,A,Human,307,35.0
ID,2001,A,Natural,605,70.12
ID,2001,B,Human,252,513.65
ID,2001,B,Missing data/not specified/undetermined,2,10.0
ID,2001,B,Natural,273,497.65
ID,2001,C,Human,64,2380.0
ID,2001,C,Natural,45,1629.9
ID,2001,D,Human,36,6168.0
ID,2001,D,Natural,21,3392.3
ID,2001,E,Human,24,12491.9
ID,2001,E,Natural,22,12172.0
ID,2001,F,Human,9,17184.5
ID,2001,F,Natural,14,35972.6
ID,2001,G,Human,4,43936.6
ID,2001,G,Natural,5,56347.4
ID,2002,A,Human,246,28.5
ID,2002,A,Missing data/not specified/undetermined,1,0.1
ID,2002,A,Natural,680,77.11
ID,2002,B,Human,177,354.95
ID,2002,B,Missing data/not specified/undetermined,1,0.5
ID,2002,B,Natural,259,379.79
ID,2002,C,Human,38,1373.2
ID,2002,C,Natural,40,1524.0
ID,2002,D,Human,11,1819.0
ID,2002,D,Natural,16,2917.5
ID,2002,E,Human,9,4692.0
ID,2002,E,Natural,16,8739.0
ID,2002,F,Human,3,6525.5
ID,2002,F,Natural,10,27195.0
ID,2002,G,Natural,4,30585.0
ID,2003,A,Human,271,32.730000000000004
ID,2003,A,Natural,638,74.47
ID,2003,B,Human,227,513.73
ID,2003,B,Natural,272,457.54
ID,2003,C,Human,58,1868.39
ID,2003,C,Missing data/not specified/undetermined,1,20.0
ID,2003,C,Natural,58,2173.9
ID,2003,D,Human,21,3286.7
ID,2003,D,Natural,15,2571.7
ID,2003,E,Human,17,10246.4
ID,2003,E,Natural,26,16586.0
ID,2003,F,Human,15,40430.65
ID,2003,F,Natural,22,54629.0
ID,2003,G,Human,4,51220.0
ID,2003,G,Natural,11,151991.9
ID,2004,A,Human,155,18.95
ID,2004,A,Natural,661,77.14
ID,2004,B,Human,117,251.25
ID,2004,B,Natural,129,243.85999999999999
ID,2004,C,Human,24,789.7
ID,2004,C,Natural,18,581.8
ID,2004,D,Human,9,1721.6
ID,2004,D,Natural,8,1554.5
ID,2004,E,Human,6,3776.6
ID,2004,E,Natural,7,3974.4
ID,2004,F,Natural,4,6032.0
ID,2005,A,Human,227,26.381
ID,2005,A,Natural,389,47.440000000000005
ID,2005,B,Human,192,476.55
ID,2005,B,Missing data/not specified/undetermined,1,0.5
ID,2005,B,Natural,157,329.75
ID,2005,C,Human,65,2833.9
ID,2005,C,Natural,59,2449.9
ID,2005,D,Human,22,3518.6
ID,2005,D,Natural,26,4613.0
ID,2005,E,Human,12,6972.2
ID,2005,E,Natural,19,10196.3
ID,2005,F,Human,8,18700.5
ID,2005,F,Natural,31,72445.0
ID,2005,G,Human,7,113307.3
ID,2005,G,Natural,16,412990.9
ID,2006,A,Human,192,22.411
ID,2006,A,Missing data/not specified/undetermined,2,0.30000000000000004
ID,2006,A,Natural,835,112.37
ID,2006,B,Human,225,521.18
ID,2006,B,Missing data/not specified/undetermined,1,0.3
ID,2006,B,Natural,320,649.11
ID,2006,C,Human,55,2135.7
ID,2006,C,Natural,66,3004.2
ID,2006,D,Human,29,5026.9
ID,2006,D,Natural,33,5867.1
ID,2006,E,Human,21,11735.3
ID,2006,E,Natural,22,12689.6
ID,2006,F,Human,17,41751.6
ID,2006,F,Natural,44,102820.2
ID,2006,G,Human,3,108854.2
ID,2006,G,Natural,23,615596.0
ID,2007,A,Human,291,34.940000000000005
ID,2007,A,Natural,418,54.59
ID,2007,B,Human,288,750.44
ID,2007,B,Missing data/not specified/undetermined,1,0.3
ID,2007,B,Natural,240,442.41
ID,2007,C,Human,94,3232.3
ID,2007,C,Natural,67,2482.1
ID,2007,D,Human,32,5807.7
ID,2007,D,Natural,17,3096.0
ID,2007,E,Human,17,9326.7
ID,2007,E,Natural,27,13860.0
ID,2007,F,Human,13,31810.5
ID,2007,F,Natural,35,91498.0
ID,2007,G,Human,7,104589.6
ID,2007,G,Natural,42,1917670.6600000001
ID,2008,A,Human,256,28.470000000000002
ID,2008,A,Natural,312,37.74
ID,2008,B,Human,158,345.96999999999997
ID,2008,B,Missing data/not specified/undetermined,2,5.5
ID,2008,B,Natural,117,202.58
ID,2008,C,Human,41,1344.9
ID,2008,C,Natural,23,822.1
ID,2008,D,Human,17,2566.0
ID,2008,D,Natural,11,1822.0
ID,2008,E,Human,12,6231.2
ID,2008,E,Natural,11,6513.7
ID,2008,F,Human,8,19645.0
ID,2008,F,Natural,10,20336.0
ID,2008,G,Human,5,66589.2
ID,2008,G,Natural,3,48700.0
ID,2009,A,Human,251,29.130000000000003
ID,2009,A,Missing data/not specified/undetermined,1,0.2
ID,2009,A,Natural,542,66.36
ID,2009,B,Human,141,232.62
ID,2009,B,Natural,152,248.3
ID,2009,C,Human,36,1025.9
ID,2009,C,Natural,30,1048.4
ID,2009,D,Human,8,1557.0
ID,2009,D,Natural,16,2613.0
ID,2009,E,Human,3,1602.0
ID,2009,E,Natural,11,4893.0
ID,2009,F,Human,5,8178.0
ID,2009,F,Natural,2,2414.0
ID,2010,A,Human,289,33.43
ID,2010,A,Natural,340,43.92
ID,2010,B,Human,188,391.61
ID,2010,B,Natural,141,228.86
ID,2010,C,Human,42,1455.8
ID,2010,C,Natural,48,1745.0
ID,2010,D,Human,12,2173.0
ID,2010,D,Natural,19,3098.15
ID,2010,E,Human,13,7362.99
ID,2010,E,Natural,15,8354.0
ID,2010,F,Human,8,19859.4
ID,2010,F,Natural,22,51125.0
ID,2010,G,Human,4,143321.0
ID,2010,G,Natural,9,404676.0
ID,2011,A,Human,303,36.330000000000005
ID,2011,A,Natural,404,51.71
ID,2011,B,Human,235,476.8
ID,2011,B,Natural,162,287.21
ID,2011,C,Human,58,1880.5
ID,2011,C,Natural,45,1707.8
ID,2011,D,Human,24,4271.0
ID,2011,D,Natural,21,3220.2
ID,2011,E,Human,5,2923.0
ID,2011,E,Natural,20,10209.5
ID,2011,F,Human,8,17986.0
ID,2011,F,Natural,19,39865.0
ID,2011,G,Human,1,15775.0
ID,2011,G,Missing data/not specified/undetermined,1,50176.0
ID,2011,G,Natural,12,260483.0
ID,2012,A,Human,172,19.96
ID,2012,A,Missing data/not specified/undetermined,1,0.1
ID,2012,A,Natural,300,37.56
ID,2012,B,Human,183,461.0
ID,2012,B,Natural,171,341.37
ID,2012,C,Human,92,3601.1
ID,2012,C,Natural,53,1819.3
ID,2012,D,Human,50,8808.0
ID,2012,D,Natural,25,4188.0
ID,2012,E,Human,29,13891.0
ID,2012,E,Natural,24,15565.0
ID,2012,F,Human,19,33119.0
ID,2012,F,Natural,32,68862.0
ID,2012,G,Human,7,229240.0
ID,2012,G,Natural,32,1396303.0
ID,2013,A,Human,215,24.02
ID,2013,A,Natural,663,83.71000000000001
ID,2013,B,Human,176,364.4
ID,2013,B,Missing data/not specified/undetermined,2,0.9
ID,2013,B,Natural,242,428.07
ID,2013,C,Human,53,1897.5
ID,2013,C,Natural,61,2101.4
ID,2013,D,Human,26,5096.0
ID,2013,D,Missing data/not specified/undetermined,1,145.0
ID,2013,D,Natural,31,5737.5
ID,2013,E,Human,11,5916.0
ID,2013,E,Natural,34,17068.0
ID,2013,F,Human,4,9158.0
ID,2013,F,Natural,25,56616.0
ID,2013,G,Human,2,30706.0
ID,2013,G,Natural,20,604983.0
ID,2014,A,Human,224,25.14
ID,2014,A,Natural,475,61.34
ID,2014,B,Human,180,332.7
ID,2014,B,Natural,180,243.39
ID,2014,C,Human,42,1298.8
ID,2014,C,Natural,47,1605.2
ID,2014,D,Human,12,1906.0
ID,2014,D,Natural,16,2799.0
ID,2014,E,Human,8,4081.0
ID,2014,E,Natural,12,7644.0
ID,2014,F,Human,6,11581.0
ID,2014,F,Natural,6,23186.0
ID,2014,G,Human,1,5011.0
ID,2014,G,Missing data/not specified/undetermined,1,6796.0
ID,2014,G,Natural,5,132322.0
ID,2015,A,Human,220,25.37
ID,2015,A,Natural,465,57.440000000000005
ID,2015,B,Human,158,334.37
ID,2015,B,Natural,203,373.03
ID,2015,C,Human,40,1263.1
ID,2015,C,Natural,51,1867.2
ID,2015,D,Human,12,2108.0
ID,2015,D,Natural,27,4864.5
ID,2015,E,Human,6,2587.0
ID,2015,E,Natural,30,16197.6
ID,2015,F,Human,6,12694.0
ID,2015,F,Natural,30,65713.5
ID,2015,G,Human,3,23676.0
ID,2015,G,Natural,26,659265.0
ID,2016,A,Human,245,26.950000000000003
ID,2016,A,Natural,121,15.17
ID,2016,B,Human,136,280.46
ID,2016,B,Missing data/not specified/undetermined,1,2.4
ID,2016,B,Natural,57,110.66
ID,2016,C,Human,51,1731.3
ID,2016,C,Natural,23,947.0
ID,2016,D,Human,11,1893.83
ID,2016,D,Missing data/not specified/undetermined,1,298.0
ID,2016,D,Natural,10,1907.0
ID,2016,E,Human,9,4732.0
ID,2016,E,Natural,6,4221.0
ID,2016,F,Human,10,20132.0
ID,2016,F,Natural,10,22504.0
ID,2016,G,Human,2,240916.0
ID,2016,G,Natural,5,69605.0
ID,2017,A,Human,332,36.730000000000004
ID,2017,A,Missing data/not specified/undetermined,1,0.1
ID,2017,A,Natural,274,36.95
ID,2017,B,Human,525,1040.92
ID,2017,B,Natural,139,277.65
ID,2017,C,Human,104,3148.7
ID,2017,C,Natural,47,1635.1
ID,2017,D,Human,28,5201.0
ID,2017,D,Natural,25,4094.0
ID,2017,E,Human,19,8360.0
ID,2017,E,Natural,29,15861.0
ID,2017,F,Human,6,12418.0
ID,2017,F,Natural,29,65503.0
ID,2017,G,Human,4,158733.0
ID,2017,G,Natural,17,424779.0
ID,2018,A,Human,243,27.82
ID,2018,A,Natural,146,17.36
ID,2018,B,Human,363,714.0
ID,2018,B,Natural,108,219.5
ID,2018,C,Human,89,3205.16
ID,2018,C,Natural,27,964.93
ID,2018,D,Human,28,5091.67
ID,2018,D,Natural,12,2142.04
ID,2018,E,Human,11,6993.38
ID,2018,E,Natural,13,7924.9
ID,2018,F,Human,16,37429.6
ID,2018,F,Natural,18,46516.3
ID,2018,G,Human,6,140926.4
ID,2018,G,Natural,14,339212.8
ID,2019,A,Human,207,24.36
ID,2019,A,Natural,302,35.27
ID,2019,B,Human,166,292.18
ID,2019,B,Natural,123,201.61
ID,2019,C,Human,52,1910.22
ID,2019,C,Natural,21,815.6
ID,2019,D,Human,15,2831.05
ID,2019,D,Natural,10,1726.7
ID,2019,E,Human,13,5327.24
ID,2019,E,Natural,11,5643.0
ID,2019,F,Human,1,1218.0
ID,2019,F,Natural,11,26243.4
ID,2019,G,Human,1,67069.5
ID,2019,G,Natural,8,171219.2
ID,2020,A,Human,289,33.18
ID,2020,A,Missing data/not specified/undetermined,15,1.5
ID,2020,A,Natural,175,22.43
ID,2020,B,Human,240,559.52
ID,2020,B,Missing data/not specified/undetermined,8,8.9
ID,2020,B,Natural,61,105.26
ID,2020,C,Human,74,2307.77
ID,2020,C,Missing data/not specified/undetermined,4,139.3
ID,2020,C,Natural,21,954.72
ID,2020,D,Human,15,2190.1
ID,2020,D,Natural,7,1139.8
ID,2020,E,Human,12,5696.6
ID,2020,E,Missing data/not specified/undetermined,2,1312.0
ID,2020,E,Natural,9,5131.7
ID,2020,F,Human,14,32490.4
ID,2020,F,Natural,12,24105.73
ID,2020,G,Human,4,198801.0
ID,2020,G,Natural,3,45357.0
IL,1992,A,Human,4,0.5
IL,1992,B,Human,6,14.9
IL,1992,C,Human,8,220.0
IL,1993,A,Human,2,0.2
IL,1993,B,Human,2,4.6
IL,1993,C,Human,1,25.0
IL,1994,A,Human,2,0.4
IL,1994,B,Human,15,33.3
IL,1994,B,Natural,1,5.0
IL,1994,C,Human,8,235.0
IL,1994,D,Human,1,110.0
IL,1995,A,Human,7,0.9
IL,1995,B,Human,21,69.8
IL,1995,C,Human,17,575.5
IL,1995,D,Human,2,347.0
IL,1996,A,Human,3,0.4
IL,1996,B,Human,11,26.0
IL,1996,B,Missing data/not specified/undetermined,2,13.0
IL,1996,C,Human,5,110.4
IL,1997,A,Human,5,0.5
IL,1997,B,Human,5,13.2
IL,1998,A,Human,3,0.30000000000000004
IL,1998,B,Human,12,27.4
IL,1998,B,Missing data/not specified/undetermined,1,1.0
IL,1998,C,Human,6,136.6
IL,1999,A,Human,20,2.1
IL,1999,B,Human,23,56.3
IL,1999,C,Human,9,188.8
IL,1999,D,Human,1,250.0
IL,2000,A,Human,3,0.30000000000000004
IL,2000,B,Human,8,16.9
IL,2000,C,Human,16,460.0
IL,2000,C,Natural,1,14.0
IL,2000,D,Human,1,106.0
IL,2001,A,Human,8,0.8
IL,2001,A,Missing data/not specified/undetermined,2,0.30000000000000004
IL,2001,A,Natural,3,0.30000000000000004
IL,2001,B,Human,14,40.2
IL,2001,B,Missing data/not specified/undetermined,2,2.5
IL,2001,C,Human,15,468.0
IL,2001,C,Natural,1,19.0
IL,2002,A,Human,11,1.3
IL,2002,A,Missing data/not specified/undetermined,5,0.6000000000000001
IL,2002,B,Human,22,52.9
IL,2002,B,Missing data/not specified/undetermined,2,2.0
IL,2002,C,Human,3,44.0
IL,2003,A,Human,5,0.45
IL,2003,A,Missing data/not specified/undetermined,4,0.4
IL,2003,B,Human,20,46.8
IL,2003,B,Missing data/not specified/undetermined,8,17.3
